date,file_type,ticker,name,close,mode,mode_css,revl,mom,r,days,tr_weeks,pl_raw,pl_num,signal_type
2026-04-16,daily,GTM,ZoomInfo,6.15,Bear-Bull Flip,c20,5.7,-1.89,-1.22,61,21,+38.68%,38.68,Buy
2026-04-16,daily,GWRE,Guidewire Software,136.57,Light Red,c7,147.63,-7.06,-1.02,12,22,+6.29%,6.29,dBuy
2026-04-16,daily,HIMS,Hims & Hers Health,24.29,Bear-Bull Flip,c20,19.98,0.45,-1.12,12,23,-25.53%,-25.53,Buy
2026-04-16,daily,HLNE,Hamilton Lane,105.12,Bear-Bull Flip,c20,97.94,-0.08,-1.11,51,9,+25.27%,25.27,Buy
2026-04-16,daily,HOG,Harley-Davidson,22.86,Light Green,c5,20.69,9.02,-0.96,13,0,+17.84%,17.84,pP
2026-04-16,daily,HQY,HealthEquity,83.67,Bear-Bull Flip,c20,79.81,-0.8,-0.82,3,14,-7.71%,-7.71,Buy
2026-04-16,daily,KD,Kyndryl Holdings,13.82,Bear-Bull Flip,c20,12.7,0.9,-1.64,60,35,+44.30%,44.3,Buy
2026-04-16,daily,KRC,Kilroy Realty Corp,30.46,Bear-Bull Flip,c20,28.5,0.59,-0.96,62,15,+20.84%,20.84,Buy
2026-04-16,daily,LEA,Lear Corp,118.79,Bull-Bear Flip,c18,123.23,2.21,0.47,5,0,-4.27%,-4.27,Sell
2026-04-16,daily,MANH,Manhattan Associates,128.88,Light Red,c7,135.26,-3.01,-1.08,23,26,+8.69%,8.69,dBuy
2026-04-16,daily,MTZ,MasTec Inc,365.07,Dark Green,c4,321.16,8.24,1.37,77,49,+62.85%,62.85,pP
2026-04-16,daily,NSA,National Storage Affiliates,41.9,Dark Green,c4,38.42,8.13,0.25,21,3,+2.62%,2.62,pP
2026-04-16,daily,NTNX,Nutanix Inc,38.26,Light Red,c7,39.26,-2.5,-1.18,4,26,-5.40%,-5.4,dBuy
2026-04-16,daily,NWE,Northwestern Corp,73.36,Dark Green,c4,67.56,7.37,0.45,8,1,+8.81%,8.81,pP
2026-04-16,daily,OHI,Omega Healthcare Investors,46.63,Bear-Bull Flip,c20,45.01,1.62,0.43,18,37,+0.58%,0.58,Buy
2026-04-16,daily,OSK,Oshkosh Corp,140.21,Bull-Bear Flip,c18,153.07,1.68,0.78,5,17,-9.63%,-9.63,Sell
2026-04-16,daily,PATH,UiPath Inc,10.61,Light Red,c7,11.2,-4.23,-0.78,15,10,+4.93%,4.93,dBuy
2026-04-16,daily,PCTY,Paylocity Holding,100.52,Light Red,c7,107.38,-4.76,-1.13,23,43,+9.11%,9.11,dBuy
2026-04-16,daily,PII,Polaris Industries,47.88,Bull-Bear Flip,c18,56.78,-0.39,-0.32,1,5,-3.80%,-3.8,Sell
2026-04-16,daily,PLNT,Planet Fitness,72.22,Light Red,c7,77.15,-3.44,-1.01,71,12,+34.05%,34.05,dBuy
2026-04-16,daily,PNFP,Pinnacle Financial,93.99,Dark Green,c4,86.92,7.5,-0.58,9,6,+9.88%,9.88,pP
2026-04-16,daily,PRI,Primerica Inc,273.3,Dark Green,c4,253.99,5.94,-0.52,6,8,+5.12%,5.12,pP
2026-04-16,daily,RYAN,Ryan Specialty Holdings,36.39,Bear-Bull Flip,c20,34.58,2.24,-1.26,88,43,+31.94%,31.94,Buy
2026-04-16,daily,SHC,Sotera Health,16.03,Dark Green,c4,14.82,8.05,-0.18,5,6,+5.74%,5.74,pP
2026-04-16,daily,SLGN,Silgan Holdings,40.62,Dark Red,c6,42.05,3.48,-0.52,28,4,+10.07%,10.07,AddSh
2026-04-16,daily,SSD,Simpson Manufacturing,172.59,Bull-Bear (LG-LR),c19,179.7,1.95,-0.28,2,3,-4.27%,-4.27,Sell
2026-04-16,daily,TCBI,Texas Capital BancShares,103.15,Dark Green,c4,95.2,6.72,0.57,9,0,+9.07%,9.07,pP
2026-04-16,daily,TEX,Terex Corp,58.66,Bull-Bear Flip,c18,62.66,3.09,0.63,5,17,-6.61%,-6.61,Sell
2026-04-16,daily,TMHC,Taylor Morrison Home,57.74,Dark Red,c6,60.78,0.6,-0.47,31,5,+8.12%,8.12,AddSh
2026-04-16,daily,TTC,Toro Co,92.79,Bull-Bear Flip,c18,96.77,2.74,0.58,5,16,-4.38%,-4.38,Sell
2026-04-16,daily,TWLO,Twilio Inc,134.07,Bear-Bull Flip,c20,122.25,-0.18,0.41,3,1,-13.15%,-13.15,Buy
2026-04-16,daily,UFPI,Universal Forest Products,93.05,Bull-Bear Flip,c18,95.87,3.4,-0.45,2,5,-3.36%,-3.36,Sell
2026-04-16,daily,VNOM,Viper Energy Partners,46.5,Bear-Bull Flip,c20,45.04,-2.24,0.19,4,11,-3.79%,-3.79,Buy
2026-04-16,daily,WBS,Webster Financial,72.52,Dark Green,c4,69.62,7.3,0.56,9,19,+4.81%,4.81,pP
2026-04-16,daily,WH,Wyndham Hotels & Resorts,87.54,Dark Green,c4,80.72,6.48,-0.41,14,1,+10.78%,10.78,pP
2026-04-16,daily,WHR,Whirlpool Corp,55.75,Dark Red,c6,59.45,0.47,-0.98,35,6,+21.92%,21.92,AddSh
2026-04-16,daily,WMG,Warner Music Group,29.05,Dark Green,c4,26.38,8.47,-0.7,8,22,+12.08%,12.08,pP
2026-04-16,daily,XPO,XPO Logistics,210.33,Light Green,c5,196.74,5.84,1.12,9,47,+7.99%,7.99,dSell
2026-04-16,daily,ZION,Zions Bancorp,61.85,Dark Green,c4,57.18,7.94,0.23,14,0,+9.45%,9.45,pP
2026-04-16,daily,AAMI,Acadian Asset Management,66.69,Dark Green,c4,55.54,9.52,0.86,14,51,+25.31%,25.31,pP+
2026-04-16,daily,ACHC,Acadia Healthcare,26.61,Light Green,c5,23.71,6.27,-0.77,43,6,+72.12%,72.12,dSell
2026-04-16,daily,ADEA,Adeia Inc,26.92,Dark Green,c4,23.94,7.71,1.4,45,15,+39.70%,39.7,pP
2026-04-16,daily,AEO,American Eagle Outfitters,19.42,Bear-Bull Flip,c20,17.8,3.35,0.66,36,5,+17.89%,17.89,Buy
2026-04-16,daily,AESI,Atlas Energy Solutions,13.17,Bear-Bull Flip,c20,11.8,-2.76,0.2,9,5,-2.65%,-2.65,Buy
2026-04-16,daily,AGYS,Agilysys Inc,67.23,Light Red,c7,69.98,-3.82,-1.07,82,11,+45.02%,45.02,dBuy
2026-04-16,daily,AHCO,AdaptHealth,12.65,Light Green,c5,11.19,6.74,0.25,22,4,+18.89%,18.89,pP
2026-04-16,daily,ALG,Alamo Group,168.75,Bull-Bear Flip,c18,176.92,2.5,-0.45,5,5,-3.84%,-3.84,Sell
2026-04-16,daily,ALRM,Alarm.com,45.8,Bear-Bull Flip,c20,43.71,-0.36,-0.8,23,28,+2.35%,2.35,Buy
2026-04-16,daily,AMN,AMN Healthcare Services,19.37,Bear-Bull Flip,c20,18.3,-0.17,-0.74,22,5,-2.00%,-2.0,Buy
2026-04-16,daily,ANDE,Andersons Inc,70.63,Bull-Bear Flip,c18,73.06,2.06,1.23,66,33,+30.39%,30.39,Sell
2026-04-16,daily,ARLO,Arlo Technologies,14.51,Bear-Bull Flip,c20,13.54,-1.32,-0.64,12,0,-6.46%,-6.46,Buy
2026-04-16,daily,ASTH,Astrana Health,29.23,Dark Green,c4,25.42,7.94,-0.78,31,0,+13.25%,13.25,pP
2026-04-16,daily,ATEN,A10 Networks,25.51,Dark Green,c4,22.71,7.91,0.59,47,9,+31.09%,31.09,pP
2026-04-16,daily,AX,Axos Financial,94.77,Dark Green,c4,87.01,7.64,0.41,6,0,+1.52%,1.52,pP
2026-04-16,daily,BBT,Beacon Financial,31.59,Light Green,c5,29.8,6.19,0.44,15,22,+4.22%,4.22,dSell
2026-04-16,daily,BGC,BGC Group,11.67,Dark Green,c4,10.48,9.37,-0.3,22,7,+20.31%,20.31,pP
2026-04-16,daily,BOX,BOX Inc,23.81,Light Red,c7,24.0,-3.64,-1.0,18,39,+2.78%,2.78,dBuy
2026-04-16,daily,BTU,Peabody Energy,28.03,Dark Red,c6,33.44,-7.34,0.98,10,0,+15.32%,15.32,spBuy
2026-04-16,daily,CARS,Cars.com,10.18,Dark Green,c4,8.79,8.61,-1.01,7,10,+14.38%,14.38,pP
2026-04-16,daily,CATY,Cathay General Bancorp,53.33,Light Green,c5,50.04,8.14,0.19,9,0,+6.85%,6.85,pP
2026-04-16,daily,CRK,Comstock Resources,16.27,Dark Red,c6,19.68,-7.24,-0.28,9,1,+16.86%,16.86,spBuy
2026-04-16,daily,CUBI,Customers Bancorp,75.98,Dark Green,c4,69.44,6.98,0.45,10,0,+8.11%,8.11,pP
2026-04-16,daily,CWST,Casella Waste Systems,81.54,Bull-Bear Flip,c18,85.94,2.32,-0.65,8,7,-5.52%,-5.52,Sell
2026-04-16,daily,CWT,California Water Service,44.68,Bull-Bear Flip,c18,45.92,1.07,-0.47,11,1,-3.39%,-3.39,Sell
2026-04-16,daily,DAN,Dana Inc,35.37,Light Green,c5,33.28,6.89,1.6,10,49,+3.69%,3.69,dSell
2026-04-16,daily,DCOM,Dime Community Bancshares,36.13,Light Green,c5,33.43,7.29,0.43,15,18,+7.15%,7.15,pP
2026-04-16,daily,DV,DoubleVerify,10.55,Bear-Bull Flip,c20,9.78,1.17,-0.93,20,30,-6.89%,-6.89,Buy
2026-04-16,daily,DXPE,DXP Enterprises,151.75,Light Green,c5,140.04,5.62,0.96,15,15,+5.79%,5.79,dSell
2026-04-16,daily,ECPG,Encore Capital Group,78.69,Dark Green,c4,72.0,7.64,0.92,50,34,+40.97%,40.97,pP
2026-04-16,daily,EFC,Ellington Financial,12.81,Dark Green,c4,12.07,8.0,-0.63,8,10,+6.75%,6.75,pP
2026-04-16,daily,EPAC,Enerpac Tool Group,35.29,Dark Red,c6,37.28,0.25,-0.59,36,5,+14.82%,14.82,AddSh
2026-04-16,daily,ESE,ESCO Technologies,307.7,Light Green,c5,280.94,8.28,1.08,68,13,+48.65%,48.65,pP
2026-04-16,daily,EZPW,EZCorp Inc,29.32,Dark Green,c4,26.95,8.28,1.25,9,35,+13.25%,13.25,pP
2026-04-16,daily,FBP,First Bancorp,22.83,Light Green,c5,21.37,7.6,-0.17,9,0,+6.88%,6.88,pP
2026-04-16,daily,FCF,First Commonwealth Financial,18.68,Light Green,c5,17.65,8.23,0.22,10,1,+5.90%,5.9,pP
2026-04-16,daily,FDP,Fresh Del Monte Produce,40.92,Bull-Bear Flip,c18,42.05,0.98,0.58,6,22,-2.78%,-2.78,Sell
2026-04-16,daily,FIZZ,National Beverage Corp,33.87,Bull-Bear Flip,c18,34.88,1.14,-0.68,4,3,-4.40%,-4.4,Sell
2026-04-16,daily,FTRE,Fortrea Holdings,10.05,Bear-Bull Flip,c20,9.26,0.17,-0.14,47,8,+28.21%,28.21,Buy
2026-04-16,daily,GBX,Greenbrier Companies,51.41,Bull-Bear (LG-LR),c19,53.51,0.03,0.44,4,13,-4.39%,-4.39,Sell
2026-04-16,daily,GRBK,Green Brick Partners,65.56,Bull-Bear Flip,c18,68.31,3.06,-0.28,5,4,-3.19%,-3.19,Sell
2026-04-16,daily,HASI,Hannon Armstrong Sust. Infrast,40.42,Dark Green,c4,36.95,6.9,0.54,14,33,+10.74%,10.74,pP
2026-04-16,daily,HOPE,Hope Bancorp,12.18,Light Green,c5,11.39,8.24,-0.08,9,1,+6.94%,6.94,pP
2026-04-16,daily,HSTM,Healthstream Inc,21.04,Bear-Bull Flip,c20,20.35,-1.8,-0.93,24,27,-3.14%,-3.14,Buy
2026-04-16,daily,IIPR,Innovative Industrial Properti,51.89,Bear-Bull Flip,c20,50.43,-0.75,-0.72,17,6,+0.61%,0.61,Buy
2026-04-16,daily,JBLU,JetBlue Airways,5.66,Dark Green,c4,4.53,6.23,-0.51,5,5,+13.20%,13.2,pP
2026-04-16,daily,JXN,Jackson Financial,107.49,Bear-Bull Flip,c20,103.82,-0.26,0.48,32,3,+0.09%,0.09,Buy
2026-04-16,daily,KFY,Korn Ferry,64.33,Bear-Bull Flip,c20,62.04,0.44,-0.63,3,27,-5.46%,-5.46,Buy
2026-04-16,daily,KSS,Kohl's Corp,14.3,Bear-Bull Flip,c20,13.38,1.88,-0.27,36,6,+19.71%,19.71,Buy
2026-04-16,daily,LCII,LCI Industries,120.64,Dark Red,c6,128.86,0.78,0.65,36,3,+15.46%,15.46,AddSh
2026-04-16,daily,LNC,Lincoln National,36.01,Bear-Bull Flip,c20,34.33,0.65,-0.55,3,11,-5.96%,-5.96,Buy
2026-04-16,daily,LQDT,Liquidity Services,33.66,Dark Green,c4,31.02,6.55,0.52,10,1,+9.50%,9.5,pP
2026-04-16,daily,LZ,Legalzoom.com,6.24,Bear-Bull Flip,c20,5.84,-0.14,-1.1,62,12,+32.76%,32.76,Buy
2026-04-16,daily,MAC,Macerich Co,21.52,Dark Green,c4,19.57,8.68,0.33,9,17,+12.73%,12.73,pP
2026-04-16,daily,MCRI,Monarch Casino & Resort,97.96,Light Green,c5,96.1,1.3,-0.13,7,9,-0.20%,-0.2,dSell
2026-04-16,daily,MHO,MI Homes Inc,120.47,Dark Red,c6,128.12,-0.21,-0.43,28,4,+11.75%,11.75,AddSh
2026-04-16,daily,NABL,N-able Inc,4.97,Bear-Bull Flip,c20,4.59,-1.66,-1.22,76,87,+32.38%,32.38,Buy
2026-04-16,daily,NEO,NeoGenomics,8.68,Bear-Bull Flip,c20,8.13,1.05,-0.65,51,7,+28.03%,28.03,Buy
2026-04-16,daily,NGVT,Ingevity Corp,74.21,Light Green,c5,70.1,5.93,0.79,15,17,+4.76%,4.76,dSell
2026-04-16,daily,NHC,National Healthcare Corp,159.2,Bull-Bear Flip,c18,168.2,2.39,1.06,7,34,-3.30%,-3.3,Sell
2026-04-16,daily,OSW,OneSpaWorld Holdings,24.42,Light Green,c5,22.51,6.71,0.33,18,8,+12.74%,12.74,dSell
2026-04-16,daily,OTTR,Otter Tail Corp,85.98,Bull-Bear Flip,c18,89.88,2.63,0.07,10,22,-1.74%,-1.74,Sell
2026-04-16,daily,OXM,Oxford Industries,44.45,Dark Green,c4,37.57,8.5,-0.8,10,0,+15.85%,15.85,pP
2026-04-16,daily,PAHC,Phibro Animal Health,55.01,Light Green,c5,54.11,3.87,1.25,21,48,+7.25%,7.25,dSell
2026-04-16,daily,PIPR,Piper Jaffray Cos,88.58,Dark Green,c4,77.66,8.33,-0.28,8,0,+12.74%,12.74,pP
2026-04-16,daily,PLXS,Plexus Corp,220.49,Light Green,c5,205.33,6.67,1.15,9,31,+10.29%,10.29,dSell
2026-04-16,daily,PTGX,Protagonist Therapeutics,105.44,Dark Green,c4,97.44,0.78,1.03,36,56,+21.59%,21.59,Add
2026-04-16,daily,QTWO,Q2 Holdings,50.11,Bear-Bull Flip,c20,47.39,0.12,-1.11,71,36,+30.74%,30.74,Buy
2026-04-16,daily,RES,RPC Inc,6.99,Dark Green,c4,6.6,-1.66,0.58,29,23,+13.11%,13.11,Add
2026-04-16,daily,RNG,RingCentral Inc,38.71,Bear-Bull Flip,c20,35.83,-0.39,0.33,3,8,-14.53%,-14.53,Buy
2026-04-16,daily,SDGR,Schrodinger Inc,12.4,Bear-Bull Flip,c20,11.62,0.21,-1.22,61,22,+29.26%,29.26,Buy
2026-04-16,daily,SEM,Select Medical Holdings,16.38,Light Green,c5,16.29,1.64,0.36,30,19,+0.80%,0.8,dSell
2026-04-16,daily,SEZL,Sezzle Inc,70.66,Bear-Bull Flip,c20,63.48,-0.19,-0.86,3,35,-20.66%,-20.66,Buy
2026-04-16,daily,SKY,Skyline Champion Corp,75.69,Dark Red,c6,80.23,2.26,-0.26,30,4,+15.32%,15.32,AddSh
2026-04-16,daily,SM,SM Energy Company,27.33,Bull-Bear Flip,c18,29.01,-2.76,-0.59,55,7,+43.69%,43.69,Sell
2026-04-16,daily,SONO,Sonos Inc,13.86,Bear-Bull Flip,c20,13.31,-0.05,-0.32,41,5,+9.94%,9.94,Buy
2026-04-16,daily,SPSC,SPS Commerce,55.36,Light Red,c7,58.3,-3.1,-1.32,52,76,+37.71%,37.71,dBuy
2026-04-16,daily,SXI,Standex Intl.,267.01,Light Green,c5,258.69,3.06,0.76,5,40,-1.99%,-1.99,dSell
2026-04-16,daily,TMP,Tompkins Financial,83.76,Light Green,c5,78.42,8.25,0.45,10,20,+6.21%,6.21,pP
2026-04-16,daily,TNC,Tennant Co,78.05,Dark Green,c4,69.71,9.29,-0.68,9,0,+14.21%,14.21,pP
